timestamp,true_x,true_y,pred_x,pred_y,dist_error
1769459877.581754,4.984987735748291,-16.650217056274414,7.6579742431640625,-17.918519973754883,2.958622932434082
1769459877.6008165,4.954472064971924,-16.62386131286621,7.599903583526611,-17.89891242980957,2.936675786972046
1769459877.6209025,4.936206340789795,-16.60799789428711,7.580303192138672,-17.8516902923584,2.9219889640808105
1769459877.6407895,4.90583610534668,-16.58147430419922,7.520873546600342,-17.83089256286621,2.8981831073760986
1769459877.6609209,4.8513994216918945,-16.533472061157227,7.432579517364502,-17.764211654663086,2.8595821857452393
1769459877.6808357,4.803260803222656,-16.490522384643555,7.37257719039917,-17.742568969726562,2.858147382736206
1769459877.7010388,4.761333465576172,-16.45272445678711,7.321026802062988,-17.690462112426758,2.843242645263672
1769459877.720954,4.725540637969971,-16.420166015625,7.261012077331543,-17.6682071685791,2.825990676879883
1769459877.741075,4.70175313949585,-16.398378372192383,7.1974921226501465,-17.638229370117188,2.7867441177368164
1769459877.7607517,4.672103404998779,-16.371051788330078,7.138345718383789,-17.616182327270508,2.7627339363098145
1769459877.7810218,4.636647701263428,-16.33812713623047,7.1108174324035645,-17.53076934814453,2.7466180324554443
1769459877.8008442,4.5661444664001465,-16.271839141845703,7.052061557769775,-17.50752830505371,2.7760956287384033
1769459877.8208253,4.536930084228516,-16.244049072265625,6.977957248687744,-17.450374603271484,2.7228362560272217
1769459877.8408995,4.472994804382324,-16.18255615234375,6.918057918548584,-17.426177978515625,2.743159770965576
1769459877.8611233,4.43831729888916,-16.148813247680664,6.850042819976807,-17.385700225830078,2.7104082107543945
1769459877.8808432,4.369381427764893,-16.080896377563477,6.791079998016357,-17.36165428161621,2.7395191192626953
1769459877.9009287,4.363662242889404,-16.075210571289062,6.751327991485596,-17.286653518676758,2.677412986755371
1769459877.9209328,4.295335292816162,-16.006681442260742,6.692089080810547,-17.261438369750977,2.7053356170654297
1769459877.9408677,4.2613844871521,-15.972206115722656,6.599673748016357,-17.164155960083008,2.6245651245117188
1769459877.9607666,4.205117225646973,-15.914436340332031,6.5398640632629395,-17.13765525817871,2.635774612426758
1769459877.980902,4.177132606506348,-15.885406494140625,6.51625919342041,-17.121091842651367,2.6454546451568604
1769459878.0007312,4.138122081756592,-15.844603538513184,6.476841449737549,-17.07709312438965,2.6436030864715576
1769459878.0210576,4.121463775634766,-15.827058792114258,6.4171671867370605,-17.050048828125,2.6011455059051514
1769459878.040843,4.082735061645508,-15.785988807678223,6.336308002471924,-16.98229217529297,2.5514180660247803
1769459878.060746,4.060693264007568,-15.762436866760254,6.276916027069092,-16.95481300354004,2.5166258811950684
1769459878.0808644,4.000413417816162,-15.697355270385742,6.270387649536133,-16.927494049072266,2.581864833831787
1769459878.1013658,3.9840588569641113,-15.679527282714844,6.210615634918213,-16.89938735961914,2.5388216972351074
1769459878.1212745,3.9352171421051025,-15.625840187072754,6.154550552368164,-16.822566986083984,2.5214273929595947
1769459878.1408446,3.8759751319885254,-15.559812545776367,6.097193717956543,-16.794713973999023,2.5414156913757324
1769459878.1608663,3.8278772830963135,-15.505457878112793,6.03878116607666,-16.766345977783203,2.5451793670654297
1769459878.1807742,3.7748312950134277,-15.444714546203613,6.013906002044678,-16.677621841430664,2.5560741424560547
1769459878.2007477,3.732696771621704,-15.395858764648438,5.956156253814697,-16.6481990814209,2.5518877506256104
1769459878.2207928,3.6960504055023193,-15.35291862487793,5.976941108703613,-16.617897033691406,2.608185291290283
1769459878.2408595,3.664804220199585,-15.315973281860352,5.898338794708252,-16.559951782226562,2.556591272354126
1769459878.2608004,3.618222236633301,-15.260313034057617,5.841670513153076,-16.53005027770996,2.560459852218628
1769459878.281028,3.58735990524292,-15.22304630279541,5.784184455871582,-16.499710083007812,2.5408477783203125
1769459878.3007586,3.56687068939209,-15.19813060760498,5.728139877319336,-16.470123291015625,2.5077977180480957
1769459878.321056,3.5362658500671387,-15.160651206970215,5.6320600509643555,-16.3968563079834,2.4332189559936523
1769459878.340838,3.5058164596557617,-15.123045921325684,5.237958908081055,-16.188291549682617,2.0334856510162354
